Target_index,Ping_index,Ping_date,Ping_time,Ping_milliseconds,Range,Depth
3489,3755,3/5/2019,10:33:50,632,2.869984721,3.058734684
3490,3756,3/5/2019,10:33:51,32,2.455403617,2.653413695
3491,3756,3/5/2019,10:33:51,32,2.955233658,3.140310107
3492,3756,3/5/2019,10:33:51,32,3.430891301,3.627848621
3493,3757,3/5/2019,10:33:51,432,2.443752241,2.641327611
3494,3757,3/5/2019,10:33:51,432,2.979730157,3.16763495
3495,3757,3/5/2019,10:33:51,432,3.382052138,3.578955489
3496,3757,3/5/2019,10:33:51,432,3.430621449,3.629008216
3497,3757,3/5/2019,10:33:51,432,3.796224986,3.987564527
3498,3758,3/5/2019,10:33:51,832,3.649833481,3.847271036
3499,3758,3/5/2019,10:33:51,832,3.735201065,3.93258151
3500,3759,3/5/2019,10:33:52,232,3.686691655,3.886618292
3501,3759,3/5/2019,10:33:52,232,3.759565261,3.957519964
3502,3760,3/5/2019,10:33:52,632,3.272473464,3.467579212
3503,3760,3/5/2019,10:33:52,632,3.711014367,3.910504592
3504,3761,3/5/2019,10:33:53,31,3.247536014,3.446068622
3505,3761,3/5/2019,10:33:53,31,3.613232677,3.801515465
3506,3761,3/5/2019,10:33:53,31,3.796322044,3.984627236
3507,3762,3/5/2019,10:33:53,432,3.247991794,3.44511952
3508,3762,3/5/2019,10:33:53,432,3.333268094,3.531334457
3509,3762,3/5/2019,10:33:53,432,3.650288231,3.843392974
3510,3762,3/5/2019,10:33:53,432,3.759703147,3.951890345
3511,3763,3/5/2019,10:33:53,833,3.260260345,3.457587428
3512,3763,3/5/2019,10:33:53,833,3.345409773,3.54240544
3513,3763,3/5/2019,10:33:53,833,3.613465101,3.796011437
3514,3763,3/5/2019,10:33:53,833,3.710753153,3.901122673
3515,3763,3/5/2019,10:33:53,833,3.784054142,3.980760529
3516,3763,3/5/2019,10:33:53,833,4.088828802,4.27237669
3517,3764,3/5/2019,10:33:54,232,3.784272895,3.984075303
3518,3764,3/5/2019,10:33:54,232,3.86946024,4.069174311
3519,3764,3/5/2019,10:33:54,232,4.064566227,4.259046724
3520,3765,3/5/2019,10:33:54,632,3.698895529,3.896254917
3521,3765,3/5/2019,10:33:54,632,3.869344937,4.068988542
3522,3765,3/5/2019,10:33:54,632,4.027642683,4.227195843
3523,3766,3/5/2019,10:33:55,33,3.893634171,4.087833889
3524,3767,3/5/2019,10:33:55,432,3.954858536,4.153100341
3525,3767,3/5/2019,10:33:55,432,4.113185209,4.309788015
3526,3768,3/5/2019,10:33:55,832,3.966978758,4.16494322
3527,3768,3/5/2019,10:33:55,832,4.027896141,4.215989353
3528,3768,3/5/2019,10:33:55,832,4.174221166,4.373158308
3529,3770,3/5/2019,10:33:56,632,3.954678253,4.142949595
3530,3770,3/5/2019,10:33:56,632,4.235158415,4.434197386
3531,3771,3/5/2019,10:33:57,32,4.198339972,4.393170106
3532,3771,3/5/2019,10:33:57,32,4.283900905,4.477999408
3533,3772,3/5/2019,10:33:57,432,3.418471015,3.607247489
3534,3772,3/5/2019,10:33:57,432,3.55274591,3.752131516
3535,3776,3/5/2019,10:33:59,31,4.27151449,4.460260176
3536,3795,3/5/2019,10:34:06,632,3.73534343,3.916579003
3537,3796,3/5/2019,10:34:07,33,3.747661906,3.937714137
3538,3796,3/5/2019,10:34:07,33,3.832824116,4.02132395
3539,3797,3/5/2019,10:34:07,432,3.759456909,3.949904051
3540,3798,3/5/2019,10:34:07,832,3.796278606,3.980780758
3541,3799,3/5/2019,10:34:08,232,3.722988265,3.910654021
3542,3799,3/5/2019,10:34:08,232,3.808295111,3.997601443
3543,3822,3/5/2019,10:34:17,433,3.064808227,3.261454016
3544,3822,3/5/2019,10:34:17,433,3.150082269,3.346751885
3545,3822,3/5/2019,10:34:17,433,4.283546239,4.479390852
3546,3823,3/5/2019,10:34:17,833,3.150346798,3.349298178
3547,3824,3/5/2019,10:34:18,232,3.162626646,3.355381823
3548,3824,3/5/2019,10:34:18,232,3.247798331,3.441350206
3549,3824,3/5/2019,10:34:18,232,3.796271093,3.993304495
3550,3824,3/5/2019,10:34:18,232,4.271311598,4.468027501
3551,3825,3/5/2019,10:34:18,632,4.271427873,4.467337306
3552,3826,3/5/2019,10:34:19,32,3.296597656,3.485255354
3553,3826,3/5/2019,10:34:19,32,3.576880026,3.764868707
3554,3826,3/5/2019,10:34:19,32,3.832629292,4.030307147
3555,3826,3/5/2019,10:34:19,32,3.930469262,4.117664665
3556,3827,3/5/2019,10:34:19,432,3.40636629,3.59474547
3557,3827,3/5/2019,10:34:19,432,3.601189873,3.782820981
3558,3827,3/5/2019,10:34:19,432,3.966898003,4.159575165
3559,3828,3/5/2019,10:34:19,843,4.07672691,4.255893625
3560,3829,3/5/2019,10:34:20,232,3.491688431,3.687801259
3561,3829,3/5/2019,10:34:20,232,3.759585087,3.950908748
3562,3829,3/5/2019,10:34:20,232,4.01579756,4.204582767
3563,3829,3/5/2019,10:34:20,232,4.100971417,4.287757926
3564,3830,3/5/2019,10:34:20,632,3.528521067,3.728326077
3565,3830,3/5/2019,10:34:20,632,4.076579029,4.266495445
3566,3831,3/5/2019,10:34:21,32,3.576820712,3.772430802
3567,3831,3/5/2019,10:34:21,32,4.222849372,4.418023908
3568,3832,3/5/2019,10:34:21,432,4.088888242,4.287203345
3569,3832,3/5/2019,10:34:21,432,4.198331718,4.398278751
3570,3835,3/5/2019,10:34:22,632,4.25933822,4.457004797
3571,3836,3/5/2019,10:34:23,32,4.113202886,4.302677583
3572,3854,3/5/2019,10:34:30,232,3.357539193,3.537969543
3573,3856,3/5/2019,10:34:31,32,3.321023417,3.516549032
3574,3858,3/5/2019,10:34:31,833,3.296707632,3.485283647
3575,3868,3/5/2019,10:34:35,832,4.040014962,4.224692396
3576,3869,3/5/2019,10:34:36,232,3.954610546,4.1421813
3577,3869,3/5/2019,10:34:36,232,4.039932071,4.228452589
3578,3870,3/5/2019,10:34:36,632,3.966827133,4.163138729
3579,3870,3/5/2019,10:34:36,632,4.052169519,4.249260794
3580,3871,3/5/2019,10:34:37,33,4.088913367,4.288597039
3581,3872,3/5/2019,10:34:37,432,4.137445244,4.336187005
3582,3873,3/5/2019,10:34:37,832,4.18656902,4.376065033
3583,3873,3/5/2019,10:34:37,832,4.271715737,4.461141331
3584,3882,3/5/2019,10:34:41,432,4.052171413,4.240276848
3585,3883,3/5/2019,10:34:41,832,4.076756774,4.267709485
3586,3883,3/5/2019,10:34:41,832,4.295719688,4.494162401
3587,3884,3/5/2019,10:34:42,232,4.003267079,4.195017718
3588,3884,3/5/2019,10:34:42,232,4.101178005,4.291461402
3589,3884,3/5/2019,10:34:42,232,4.295782777,4.491411033
3590,3885,3/5/2019,10:34:42,633,4.11312252,4.299703788
3591,3886,3/5/2019,10:34:43,32,4.271795199,4.466115984
3592,3887,3/5/2019,10:34:43,433,4.284009852,4.483581725
3593,3888,3/5/2019,10:34:43,832,4.28340813,4.482990066
3594,3925,3/5/2019,10:34:58,632,3.479222581,3.669785757
3595,3925,3/5/2019,10:34:58,632,3.564523264,3.754004356
3596,3925,3/5/2019,10:34:58,632,3.662428421,3.853653069
3597,3926,3/5/2019,10:34:59,32,3.589126945,3.771820201
3598,3927,3/5/2019,10:34:59,432,3.576958038,3.763445011
3599,3931,3/5/2019,10:35:01,32,4.186460025,4.378958449
3600,3932,3/5/2019,10:35:01,432,4.137314945,4.331389572
3601,3933,3/5/2019,10:35:01,832,4.100908139,4.293531621
3602,3933,3/5/2019,10:35:01,832,4.162107795,4.356556566
3603,3934,3/5/2019,10:35:02,233,4.064376274,4.254948159
3604,3935,3/5/2019,10:35:02,633,4.088853956,4.279604689
3605,3935,3/5/2019,10:35:02,633,4.271491471,4.45112532
3606,3937,3/5/2019,10:35:03,431,4.222961973,4.413783016
3607,3937,3/5/2019,10:35:03,431,4.271782846,4.460651918
3608,3938,3/5/2019,10:35:03,833,4.186150316,4.380683699
3609,3938,3/5/2019,10:35:03,833,4.247455645,4.438774354
3610,3939,3/5/2019,10:35:04,233,4.161956452,4.357592409
3611,3940,3/5/2019,10:35:04,633,3.442817613,3.633774244
3612,3940,3/5/2019,10:35:04,633,3.649901084,3.838137021
3613,3940,3/5/2019,10:35:04,633,3.711062128,3.901027863
3614,3940,3/5/2019,10:35:04,633,4.125316894,4.32084403
3615,3941,3/5/2019,10:35:05,32,3.381840123,3.577411902
3616,3941,3/5/2019,10:35:05,32,3.467170648,3.662790502
3617,3941,3/5/2019,10:35:05,32,3.552395517,3.747668678
3618,3941,3/5/2019,10:35:05,32,4.101010807,4.289147141
3619,3942,3/5/2019,10:35:05,432,3.491776104,3.685459437
3620,3942,3/5/2019,10:35:05,432,3.576962051,3.772645418
3621,3942,3/5/2019,10:35:05,432,3.747508382,3.935488505
3622,3943,3/5/2019,10:35:05,832,3.430564792,3.615397177
3623,3943,3/5/2019,10:35:05,832,3.51588479,3.702201276
3624,3944,3/5/2019,10:35:06,233,3.515984285,3.70893357
3625,3947,3/5/2019,10:35:07,433,0.798789637,0.995671559
3626,3947,3/5/2019,10:35:07,433,1.57815666,1.772328285
3627,3950,3/5/2019,10:35:08,632,3.528091297,3.712195623
3628,3963,3/5/2019,10:35:13,832,1.127350959,1.322456006
3629,3964,3/5/2019,10:35:14,232,1.102788036,1.300147379
3630,3965,3/5/2019,10:35:14,632,1.066307103,1.263261309
3631,3966,3/5/2019,10:35:15,32,1.066598586,1.264426996
3632,3966,3/5/2019,10:35:15,32,1.139445146,1.338410005
3633,3968,3/5/2019,10:35:15,832,1.127436405,1.323414388
3634,3999,3/5/2019,10:35:28,232,3.832948671,4.020179632
3635,4000,3/5/2019,10:35:28,632,3.85729789,4.048459299
3636,4001,3/5/2019,10:35:29,32,3.893993234,4.087683575
3637,4001,3/5/2019,10:35:29,32,4.12547159,4.309811965
3638,4001,3/5/2019,10:35:29,32,4.210697834,4.399343782
3639,4002,3/5/2019,10:35:29,432,4.161997351,4.346890434
3640,4004,3/5/2019,10:35:30,232,3.710854614,3.896478868
3641,4006,3/5/2019,10:35:31,32,3.796336115,3.988442646
3642,4006,3/5/2019,10:35:31,32,4.076690435,4.270142601
3643,4007,3/5/2019,10:35:31,443,3.881612662,4.061196017
3644,4007,3/5/2019,10:35:31,443,4.198485827,4.380278944
3645,4009,3/5/2019,10:35:32,232,4.247381575,4.42378953
3646,4026,3/5/2019,10:35:39,32,3.089319307,3.274270948
3647,4026,3/5/2019,10:35:39,32,3.13828235,3.322557746
3648,4026,3/5/2019,10:35:39,32,3.22358949,3.409996369
3649,4027,3/5/2019,10:35:39,433,3.126026665,3.313558739
3650,4028,3/5/2019,10:35:39,832,3.101458796,3.292681438
3651,4029,3/5/2019,10:35:40,233,3.028339693,3.219975984
3652,4030,3/5/2019,10:35:40,632,3.052961271,3.245355393
3653,4031,3/5/2019,10:35:41,32,3.028634162,3.222637494
3654,4032,3/5/2019,10:35:41,432,2.955204351,3.145235521
3655,4032,3/5/2019,10:35:41,432,2.99191832,3.182429849
3656,4033,3/5/2019,10:35:41,842,2.91880219,3.10612104
3657,4034,3/5/2019,10:35:42,233,2.857971101,3.046207844
3658,4034,3/5/2019,10:35:42,233,3.003964429,3.193020923
3659,4046,3/5/2019,10:35:47,31,3.930076768,4.127490639
3660,4046,3/5/2019,10:35:47,31,3.966981894,4.164857602
3661,4046,3/5/2019,10:35:47,31,4.210736882,4.408652473
3662,4075,3/5/2019,10:35:58,632,1.968003741,2.161045618
3663,4075,3/5/2019,10:35:58,632,2.004585023,2.197390033
3664,4077,3/5/2019,10:35:59,433,1.919411498,2.115041802
3665,4077,3/5/2019,10:35:59,433,1.956051551,2.150462458
3666,4080,3/5/2019,10:36:00,632,1.956291752,2.15116943
3667,4101,3/5/2019,10:36:09,31,4.259298667,4.439448888
3668,4103,3/5/2019,10:36:09,832,4.186284818,4.376473184
3669,4104,3/5/2019,10:36:10,233,4.162167946,4.356946533
3670,4105,3/5/2019,10:36:10,632,4.137631212,4.334517974
3671,4107,3/5/2019,10:36:11,432,4.234781863,4.432284764
3672,4109,3/5/2019,10:36:12,243,2.333966888,2.527059199
3673,4109,3/5/2019,10:36:12,243,4.174093127,4.370024902
3674,4110,3/5/2019,10:36:12,632,2.248335823,2.44263976
3675,4110,3/5/2019,10:36:12,632,2.333627888,2.528978096
3676,4110,3/5/2019,10:36:12,632,4.16196005,4.352597696
3677,4111,3/5/2019,10:36:13,33,4.174001014,4.366328225
3678,4112,3/5/2019,10:36:13,432,3.625728463,3.806370663
3679,4113,3/5/2019,10:36:13,833,2.931031485,3.120907011
3680,4113,3/5/2019,10:36:13,833,3.552363974,3.743071161
3681,4113,3/5/2019,10:36:13,833,4.003360866,4.190497499
3682,4114,3/5/2019,10:36:14,232,3.467064649,3.664099655
3683,4114,3/5/2019,10:36:14,232,3.589214123,3.780045813
3684,4114,3/5/2019,10:36:14,232,4.040264258,4.23389688
3685,4115,3/5/2019,10:36:14,634,2.808844404,3.00501066
3686,4115,3/5/2019,10:36:14,634,2.955640647,3.154034817
3687,4115,3/5/2019,10:36:14,634,3.040765416,3.239631415
3688,4115,3/5/2019,10:36:14,634,3.381841489,3.580954684
3689,4115,3/5/2019,10:36:14,634,3.491744694,3.686516408
3690,4116,3/5/2019,10:36:15,33,2.809147475,3.009112119
3691,4116,3/5/2019,10:36:15,33,2.894486117,3.093974136
3692,4116,3/5/2019,10:36:15,33,2.967418527,3.162489051
3693,4116,3/5/2019,10:36:15,33,3.296461725,3.494374773
3694,4116,3/5/2019,10:36:15,33,3.394202096,3.592257709
3695,4117,3/5/2019,10:36:15,432,2.760206118,2.958032346
3696,4117,3/5/2019,10:36:15,432,2.808711874,3.006276173
3697,4118,3/5/2019,10:36:15,833,2.090184121,2.279649466
3698,4118,3/5/2019,10:36:15,833,2.845811692,3.035484441
3699,4136,3/5/2019,10:36:23,33,2.943149549,3.130115728
3700,4137,3/5/2019,10:36:23,433,2.991968607,3.180286743
3701,4149,3/5/2019,10:36:28,232,3.954766529,4.1406428
3702,4149,3/5/2019,10:36:28,232,4.039981969,4.226903361
3703,4150,3/5/2019,10:36:28,632,3.96687839,4.152570545
3704,4150,3/5/2019,10:36:28,632,4.052146063,4.237694009
3705,4163,3/5/2019,10:36:33,832,3.357775189,3.543300788
3706,4164,3/5/2019,10:36:34,233,3.333110551,3.521941531
3707,4164,3/5/2019,10:36:34,233,3.418502157,3.610119298
3708,4165,3/5/2019,10:36:34,631,3.308513061,3.500208551
3709,4166,3/5/2019,10:36:35,32,3.296810771,3.491428789
3710,4167,3/5/2019,10:36:35,432,3.272190814,3.46810033
3711,4169,3/5/2019,10:36:36,232,3.186843712,3.382705327
3712,4169,3/5/2019,10:36:36,232,3.235692391,3.431331499
3713,4170,3/5/2019,10:36:36,632,3.174474178,3.367184582
3714,4170,3/5/2019,10:36:36,632,3.22363159,3.417311381
3715,4171,3/5/2019,10:36:37,32,3.211455022,3.402421054
3716,4173,3/5/2019,10:36:37,832,3.150218005,3.33575724
3717,4221,3/5/2019,10:36:57,32,3.016352795,3.20757271
3718,4255,3/5/2019,10:37:10,632,1.822032204,2.011317291
3719,4256,3/5/2019,10:37:11,32,0.834670284,1.033946753
3720,4256,3/5/2019,10:37:11,32,0.920026935,1.118925633
3721,4257,3/5/2019,10:37:11,432,0.834640784,1.033429693
3722,4257,3/5/2019,10:37:11,432,0.919977139,1.118266149
3723,4258,3/5/2019,10:37:11,832,0.92029268,1.116508763
3724,4275,3/5/2019,10:37:18,632,3.333106529,3.527108158
3725,4276,3/5/2019,10:37:19,32,3.308839597,3.498941288
3726,4293,3/5/2019,10:37:25,832,1.370868549,1.567431701
3727,4293,3/5/2019,10:37:25,832,1.456081928,1.652387441
3728,4295,3/5/2019,10:37:26,632,4.234845516,4.421706107
3729,4296,3/5/2019,10:37:27,33,4.247126842,4.439390926
3730,4297,3/5/2019,10:37:27,432,4.259415636,4.455942429
3731,4298,3/5/2019,10:37:27,833,4.271426818,4.468534839
3732,4300,3/5/2019,10:37:28,631,1.358731333,1.555769471
3733,4300,3/5/2019,10:37:28,631,1.443980571,1.640928238
3734,4301,3/5/2019,10:37:29,32,1.370922691,1.567169152
3735,4301,3/5/2019,10:37:29,32,1.456268035,1.652463238
3736,4310,3/5/2019,10:37:32,632,3.918121588,4.103713741
3737,4310,3/5/2019,10:37:32,632,4.003328875,4.191103807
3738,4311,3/5/2019,10:37:33,32,3.857026826,4.047876449
3739,4311,3/5/2019,10:37:33,32,3.942290256,4.133689005
3740,4312,3/5/2019,10:37:33,433,3.881425915,4.073882924
3741,4312,3/5/2019,10:37:33,433,3.966641506,4.159737472
3742,4313,3/5/2019,10:37:33,832,4.003441977,4.19292434
3743,4313,3/5/2019,10:37:33,832,4.088750912,4.279831355
3744,4315,3/5/2019,10:37:34,643,3.954677631,4.134576492
3745,4352,3/5/2019,10:37:49,431,3.284296832,3.477234144
3746,4352,3/5/2019,10:37:49,431,3.418632566,3.611060535
3747,4353,3/5/2019,10:37:49,832,3.345541426,3.540512113
3748,4353,3/5/2019,10:37:49,832,3.43074886,3.627142659
3749,4354,3/5/2019,10:37:50,233,3.357689037,3.551253894
3750,4354,3/5/2019,10:37:50,233,3.442961459,3.638815707
3751,4355,3/5/2019,10:37:50,632,3.308824828,3.496623194
3752,4355,3/5/2019,10:37:50,632,3.357462658,3.545455822
3753,4377,3/5/2019,10:37:59,432,4.295835683,4.49489656
3754,4378,3/5/2019,10:37:59,831,4.19838071,4.396723165
3755,4378,3/5/2019,10:37:59,831,4.283734561,4.482111899
3756,4379,3/5/2019,10:38:00,232,4.284091305,4.478337182
3757,4380,3/5/2019,10:38:00,632,4.283664757,4.47289479
3758,4381,3/5/2019,10:38:01,31,4.296156175,4.480549494
3759,4390,3/5/2019,10:38:04,631,3.967065189,4.152291938
3760,4391,3/5/2019,10:38:05,32,3.918018702,4.11131933
3761,4391,3/5/2019,10:38:05,32,4.003291642,4.197727652
3762,4392,3/5/2019,10:38:05,432,4.039670064,4.23813522
3763,4393,3/5/2019,10:38:05,842,4.003444741,4.200763238
3764,4393,3/5/2019,10:38:05,842,4.088723881,4.286074623
3765,4393,3/5/2019,10:38:05,842,4.174061441,4.372008492
3766,4394,3/5/2019,10:38:06,232,4.137695082,4.329003868
3767,4394,3/5/2019,10:38:06,232,4.247200313,4.438906418
3768,4396,3/5/2019,10:38:07,33,4.198368233,4.378712303
3769,4409,3/5/2019,10:38:12,232,4.234958865,4.430967994
3770,4413,3/5/2019,10:38:13,832,4.271510671,4.464413689
3771,4414,3/5/2019,10:38:14,232,4.259261494,4.439883878
3772,4421,3/5/2019,10:38:17,32,3.235556432,3.425764674
3773,4422,3/5/2019,10:38:17,432,3.113800445,3.305055429
3774,4422,3/5/2019,10:38:17,432,3.333295415,3.527164132
3775,4423,3/5/2019,10:38:17,832,3.198864138,3.389264051
3776,4423,3/5/2019,10:38:17,832,3.260246736,3.450383482
3777,4423,3/5/2019,10:38:17,832,4.271611972,4.463462605
3778,4424,3/5/2019,10:38:18,233,4.222704022,4.408644301
3779,4425,3/5/2019,10:38:18,633,4.186358155,4.365853448
3780,4427,3/5/2019,10:38:19,433,3.869553166,4.059818341
3781,4428,3/5/2019,10:38:19,833,3.844868766,4.03982195
3782,4428,3/5/2019,10:38:19,833,4.003583527,4.190321812
3783,4428,3/5/2019,10:38:19,833,4.052284749,4.234692794
3784,4428,3/5/2019,10:38:19,833,4.113141204,4.293505871
3785,4429,3/5/2019,10:38:20,232,3.78409023,3.966085588
3786,4429,3/5/2019,10:38:20,232,3.857453197,4.052234422
3787,4430,3/5/2019,10:38:20,632,3.808319464,4.001217593
3788,4430,3/5/2019,10:38:20,632,3.857180231,4.053061389
3789,4430,3/5/2019,10:38:20,632,3.930325213,4.122441417
3790,4431,3/5/2019,10:38:21,33,3.820777479,4.019227683
3791,4431,3/5/2019,10:38:21,33,4.18621381,4.377438905
3792,4432,3/5/2019,10:38:21,431,3.747482374,3.944578365
3793,4432,3/5/2019,10:38:21,431,3.832772494,4.030507129
3794,4433,3/5/2019,10:38:21,832,3.759519743,3.95147269
3795,4433,3/5/2019,10:38:21,832,3.857440268,4.049157428
3796,4433,3/5/2019,10:38:21,832,3.96708352,4.166145616
3797,4433,3/5/2019,10:38:21,832,4.052248562,4.252045133
3798,4434,3/5/2019,10:38:22,233,3.97916235,4.177510603
3799,4434,3/5/2019,10:38:22,233,4.064392728,4.262378186
3800,4435,3/5/2019,10:38:22,632,4.052377922,4.238946743
3801,4436,3/5/2019,10:38:23,32,4.003602699,4.197773695
3802,4437,3/5/2019,10:38:23,432,4.076684388,4.261500867
3803,4440,3/5/2019,10:38:24,631,3.978962337,4.17714488
3804,4440,3/5/2019,10:38:24,631,4.027888809,4.22521326
3805,4440,3/5/2019,10:38:24,631,4.064428042,4.253465429
3806,4441,3/5/2019,10:38:25,31,3.88149811,4.080585832
3807,4441,3/5/2019,10:38:25,31,3.966726102,4.165792845
3808,4442,3/5/2019,10:38:25,432,3.881430267,4.080047095
3809,4442,3/5/2019,10:38:25,432,3.966758029,4.165249031
3810,4442,3/5/2019,10:38:25,432,4.052101576,4.250602984
3811,4443,3/5/2019,10:38:25,832,3.979374153,4.177504327
3812,4444,3/5/2019,10:38:26,244,3.893528882,4.088953153
3813,4444,3/5/2019,10:38:26,244,3.930211005,4.12849544
3814,4444,3/5/2019,10:38:26,244,3.978828891,4.173759109
3815,4445,3/5/2019,10:38:26,632,3.99133871,4.185209064
3816,4446,3/5/2019,10:38:27,32,4.003331791,4.192969455
3817,4447,3/5/2019,10:38:27,432,3.966884769,4.157036911
3818,4447,3/5/2019,10:38:27,432,4.027942081,4.212531615
3819,4448,3/5/2019,10:38:27,831,3.978996537,4.165942407
3820,4465,3/5/2019,10:38:34,633,3.991463943,4.18727332
3821,4465,3/5/2019,10:38:34,633,4.198417918,4.390700699
3822,4465,3/5/2019,10:38:34,633,4.283625649,4.472096781
3823,4466,3/5/2019,10:38:35,32,3.930287868,4.127951494
3824,4466,3/5/2019,10:38:35,32,4.015642667,4.213247174
3825,4466,3/5/2019,10:38:35,32,4.100878771,4.299180721
3826,4467,3/5/2019,10:38:35,431,4.052075559,4.248062544
3827,4479,3/5/2019,10:38:40,232,4.295793283,4.481482487
3828,4480,3/5/2019,10:38:40,632,4.283859027,4.47129729
3829,4481,3/5/2019,10:38:41,32,4.271546317,4.454510715
3830,4484,3/5/2019,10:38:42,232,4.17386351,4.365434426
3831,4493,3/5/2019,10:38:45,833,2.77269063,2.967862009
3832,4495,3/5/2019,10:38:46,632,2.784757158,2.979379325
3833,4512,3/5/2019,10:38:53,432,2.699580994,2.890845932
3834,4513,3/5/2019,10:38:53,832,2.601751994,2.797252552
3835,4513,3/5/2019,10:38:53,832,2.687004576,2.882310946
3836,4514,3/5/2019,10:38:54,231,2.699497263,2.895298708
3837,4514,3/5/2019,10:38:54,231,2.784677384,2.981330581
3838,4517,3/5/2019,10:38:55,432,4.234860168,4.42888443
3839,4518,3/5/2019,10:38:55,833,4.16174836,4.360054791
3840,4519,3/5/2019,10:38:56,232,4.088697976,4.288126803
3841,4519,3/5/2019,10:38:56,232,4.174033381,4.373232515
3842,4520,3/5/2019,10:38:56,632,4.015630461,4.212009033
3843,4521,3/5/2019,10:38:57,44,3.942518326,4.131033971
3844,4522,3/5/2019,10:38:57,432,2.58974109,2.779591209
3845,4522,3/5/2019,10:38:57,432,2.674926151,2.86593005
3846,4522,3/5/2019,10:38:57,432,3.650233562,3.837927766
3847,4522,3/5/2019,10:38:57,432,3.95471945,4.143959126
3848,4523,3/5/2019,10:38:57,832,2.516462589,2.714112229
3849,4523,3/5/2019,10:38:57,832,2.601785429,2.799415697
3850,4523,3/5/2019,10:38:57,832,2.687110758,2.885156458
3851,4523,3/5/2019,10:38:57,832,3.637985806,3.832888428
3852,4523,3/5/2019,10:38:57,832,4.100944465,4.280868505
3853,4523,3/5/2019,10:38:57,832,4.18630121,4.374429627
3854,4524,3/5/2019,10:38:58,232,2.724068139,2.92386853
3855,4524,3/5/2019,10:38:58,232,3.637638742,3.83312922
3856,4524,3/5/2019,10:38:58,232,4.039845616,4.227548064
3857,4524,3/5/2019,10:38:58,232,4.137481985,4.32922203
3858,4525,3/5/2019,10:38:58,631,2.675230685,2.87019852
3859,4525,3/5/2019,10:38:58,631,3.650183227,3.848995215
3860,4525,3/5/2019,10:38:58,631,3.73537142,3.93477171
3861,4525,3/5/2019,10:38:58,631,3.991058227,4.186287394
3862,4525,3/5/2019,10:38:58,631,4.296080042,4.490028742
3863,4526,3/5/2019,10:38:59,32,3.576754729,3.772782487
3864,4526,3/5/2019,10:38:59,32,3.661874676,3.857447101
3865,4526,3/5/2019,10:38:59,32,3.954443992,4.153177579
3866,4526,3/5/2019,10:38:59,32,4.259140872,4.455519139
3867,4527,3/5/2019,10:38:59,431,3.698860737,3.888828665
3868,4527,3/5/2019,10:38:59,431,3.930523039,4.12862647
3869,4527,3/5/2019,10:38:59,431,4.100884993,4.293951447
3870,4528,3/5/2019,10:38:59,832,3.918338692,4.11436974
3871,4528,3/5/2019,10:38:59,832,4.10088212,4.284793896
3872,4528,3/5/2019,10:38:59,832,4.296065949,4.487983305
3873,4529,3/5/2019,10:39:00,233,3.905756418,4.097296828
3874,4530,3/5/2019,10:39:00,632,3.917943642,4.104956484
3875,4530,3/5/2019,10:39:00,632,4.113040013,4.30147363
3876,4543,3/5/2019,10:39:05,832,3.771924399,3.958825815
3877,4544,3/5/2019,10:39:06,233,3.698718135,3.892717715
3878,4545,3/5/2019,10:39:06,632,3.637984118,3.835955107
3879,4545,3/5/2019,10:39:06,632,3.722973967,3.91798393
3880,4546,3/5/2019,10:39:07,31,3.577035044,3.774238204
3881,4547,3/5/2019,10:39:07,443,3.5160702,3.709969479
3882,4547,3/5/2019,10:39:07,443,3.601341403,3.799911457
3883,4548,3/5/2019,10:39:07,832,3.455134716,3.643961685
3884,4548,3/5/2019,10:39:07,832,3.540471131,3.735916685
3885,4553,3/5/2019,10:39:09,832,3.10172698,3.293426384
3886,4555,3/5/2019,10:39:10,632,3.199123616,3.382918732
3887,4556,3/5/2019,10:39:11,33,3.162418925,3.350013915
3888,4585,3/5/2019,10:39:22,631,3.686566362,3.871953477
3889,4590,3/5/2019,10:39:24,633,4.076354198,4.261349626
3890,4591,3/5/2019,10:39:25,32,4.186122512,4.382654386
3891,4593,3/5/2019,10:39:25,832,4.125017299,4.313948213
3892,4593,3/5/2019,10:39:25,832,4.186493778,4.369969737
3893,4594,3/5/2019,10:39:26,232,4.161663053,4.358039752
3894,4595,3/5/2019,10:39:26,632,4.088828949,4.276690664
3895,4595,3/5/2019,10:39:26,632,4.198147923,4.392552867
3896,4595,3/5/2019,10:39:26,632,4.283547426,4.478043753
3897,4599,3/5/2019,10:39:28,233,3.759771239,3.949052942
3898,4599,3/5/2019,10:39:28,233,3.918330136,4.106544418
3899,4600,3/5/2019,10:39:28,632,3.772203585,3.971197396
3900,4601,3/5/2019,10:39:29,32,3.710884321,3.910158262
3901,4601,3/5/2019,10:39:29,32,3.796209073,3.995119291
3902,4601,3/5/2019,10:39:29,32,3.869509161,4.064416682
3903,4601,3/5/2019,10:39:29,32,3.942247303,4.141330044
3904,4601,3/5/2019,10:39:29,32,3.991058061,4.183704826
3905,4602,3/5/2019,10:39:29,433,3.84528761,4.040314845
3906,4603,3/5/2019,10:39:29,832,3.881492608,4.080314709
3907,4603,3/5/2019,10:39:29,832,4.0646358,4.253102425
3908,4603,3/5/2019,10:39:29,832,4.161850503,4.350277781
3909,4604,3/5/2019,10:39:30,233,3.905932243,4.097960539
3910,4604,3/5/2019,10:39:30,233,3.991310656,4.182644779
3911,4605,3/5/2019,10:39:30,633,4.028044219,4.223553028
